reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,clean_text
45af3379-9ae6-492d-8ec6-3f4b884911ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akun gopay gw belum premium dan gw ingin menjadikan akun gopay gw jadi premium supaya bisa menabung lebih gampang lagi dari yang sebelumnya,3,0,1.43.0,2025-03-19 20:16:32,"Hai Kak Guntur, mohon maaf atas ketidaknyamannya. Terkait hal tersebut, silakan Kakak ke halaman bantuan dan pilih artikel "" upgrade-ke-gopay-plus "" ya. Jika Kakak memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Melisa",2025-03-20 08:04:37,1.43.0,netral,akun gopay saya premium saya menjadikan akun gopay saya premium menabung gampang
c04b1832-5656-45aa-a407-b4e8452a5aa1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya terlalu jelek Gak bisa digunakan Masa orang mau TF keluar"" Mulu Dasar aplikasi sampah",1,0,1.43.0,2025-03-16 09:37:01,"Hai Kak Dico, sebelum transfer, pastikan status upgrade GoPay Plus sudah 'Diterima', nomor penerima valid dan tidak terblokir. Jika masih bermasalah, silakan kunjungi menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id dan cantumkan kode psr-25-075-1014-55860 pada subjek email. ^Miko",2025-03-16 10:15:18,1.43.0,negatif,aplikasinya jelek gak orang tf melulu dasar aplikasi sampah
16dee6b0-afae-4719-901b-3024b3956359,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cara ngembaliin uang dari tabungan nya gimana sih udh tau no nya Udah ga aktif malah otomatis di masukin ke tabungan gajelas banget sih,1,0,1.43.0,2025-03-17 13:50:35,"Mohon maaf, Kak @Teamzez Asiwa. Kami infokan, apabila Kakak memiliki GoPay Tabungan maka otomatis aktif fitur auto-sweep dimana saldo GoPay akan pindah ke GoPay Tabungan. Selanjutnya, jika ingin menonaktifkan GoPay Tabungan, silakan kunjungi menu Bantuan > ketik ""Saya ingin menonaktifkan GoPay Tabungan by Jago"" di kolom pencarian. ^Maura",2025-03-18 00:12:54,1.43.0,negatif,ngembaliin uang tabungan nya bagaimana sih udh tahu no nya sudah ga aktif otomatis masukkan tabungan gajelas banget sih
6d1dd724-d2f8-4b57-942d-bca6e4dc125b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bagus tolong diperbaiki aplikasi mu saya udh transfer ke cs saya tidak masuk sangat kecewa 😡😡,1,0,1.43.0,2025-03-14 13:44:22,"Hai Kak Dina, pastikan nomor rekening benar dan sudah cek halaman Riwayat. Jika setelah 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum bertambah, silakan lapor ke menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-25-073-1408-52745 pada bagian 'Ceritakan lebih lanjut'. ^Melisa",2025-03-14 14:09:01,1.43.0,negatif,bagus tolong diperbaiki aplikasi mu udh transfer cs masuk kecewa
d40dbd7e-05c2-46a6-b200-d43be25db1f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat kecewa saldo saya hilang 100 ribu keterangan sudah selesai namun saldo tidak masuk ditanya di customer service baru mau ngetik masalah langsung di tutup aplikasi biadab ga ikhlas gua pkoknya,1,6,1.39.0,2025-01-27 11:50:02,"Hai Kak @Tandug Budug, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-027-1213-34625 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-01-27 12:13:42,1.39.0,negatif,kecewa saldo hilang ribu keterangan selesai saldo masuk customer service ngetik langsung tutup aplikasi biadab ga ikhlas saya pkoknya
94082e13-4bc3-44a2-9a7b-48a3f2e5331a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Voucher saya mana saya sudah menukarkan kode dengan susah susahnya menjadi voucher tapi kenapa voucher saya tiba tiba hilang dan cashback saya tidak kembali lagi dasar gopay penipuan,1,0,1.43.0,2025-03-18 13:01:08,"Hai, Kak Winarti. Sebelum membayar di Mitra Usaha, pastikan kode promo telah diaktifkan agar kamu bisa mendapatkan cashback. Jika cashback masih belum diterima, laporkan melalui halaman Bantuan > cari artikel ""Belum terima cashback setelah bertransaksi"" di kolom pencarian > isi form yang ada di artikel. Kami siap membantu kamu. ^Melisa",2025-03-18 13:46:39,1.43.0,negatif,voucher menukarkan kode susah susahnya voucher voucher hilang cashback dasar gopay penipuan
db4f7129-c5ab-42bd-bac2-e1f97750acaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saldo saya masih di proses ke gopay tabungan tolong dong sistem nya di perbaiki jangan sampai ada delay terus,1,0,1.43.0,2025-03-17 16:20:12,"Hai Kak @Jasjus, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Maura",2025-03-18 01:37:40,1.43.0,negatif,saldo proses gopay tabungan tolong sistem nya perbaiki delay
0147b26c-1d92-4128-afa3-ff5f89ca977a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini aplikasi apaan masa mau nunggu 3 jam buat nunggu kode transaksi tarik tunai yg ga keluar,1,1,1.43.0,2025-03-20 19:02:35,"Hai Kak Nuri, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksinya ya Kak. Terima kasih. ^Miko",2025-03-21 01:27:37,1.43.0,negatif,aplikasi nunggu jam nunggu kode transaksi tarik tunai yang ga
2b1cb04f-70ff-4eff-aa0e-d3a43ef79957,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sumpah kecewa bnget degn gopay gak bisa masuk akun gopay saya pas bisa masuk keluar sendiri akun nya terus di suruh nunggu 60 menit pas udh 60 menit di suruh update ke versi baru padahal udh versi baru,1,1,1.44.0,2025-04-03 22:34:45,"Mohon maaf, Kak Anggela. Terkait laporanmu, pastikan sinyal internetmu stabil, aktifkan 'App Permission'/'Izinkan Aplikasi', lalu logout kemudian login kembali. Untuk kendala login lainnya, silakan mengakses halaman bantuan login pada aplikasi GoPay. ^Maura",2025-04-04 14:10:48,1.44.0,negatif,sumpah kecewa bnget degn gopay gak masuk akun gopay pas masuk akun nya suruh nunggu menit pas udh menit suruh update versi udh versi
a9852806-a993-4265-a35e-e2afc3a09ba8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tukang scam, padahal pas buka aplikasi ada promo 1,5 GB Rp 1,pas mau beli eh malah berakhir promonya ga jelas banget",1,1,1.43.0,2025-03-19 17:22:33,"Hai Kak Reza, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku ya. Apabila kamu mengalami keluhan, silakan laporkan melalui menu Bantuan di aplikasi Gojek atau GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Miko",2025-03-20 00:09:03,1.43.0,negatif,tukang scam pas buka aplikasi promo gb rp pas beli eh promonya ga banget
026a4fab-36c7-48d5-b4e5-89cdf45fdd19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tanggal 21 maret saya tf dari gopay ke bank, proses nya lama sekali, sampe di tanggal 22 maret baru berhasil, tapi pas liat di rekening uang yang di tf belum masuk, ini maksudnya gimana ya? tolong tanggungjawab nya",1,0,1.43.0,2025-03-22 15:58:51,"Hai Kak Yufi, pastikan nomor tujuan benar dan sudah cek halaman Riwayat. Jika setelah 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum bertambah, silakan lapor ke menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-25-081-1621-00678 pada bagian 'Ceritakan lebih lanjut'. ^Maura",2025-03-22 16:21:06,1.43.0,negatif,tanggal maret tf gopay bank proses nya sampai tanggal maret berhasil pas lihat rekening uang tf masuk maksudnya bagaimana iya tolong tanggungjawab nya
70120ba0-0754-46ca-a898-07d998b7cfa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"payah, pas lagi dibutuhkan malah top up ga masuk"", suruh nunggu 2 hari. Sangat tidak membantu.",1,1,1.43.0,2025-03-17 13:21:36,"Hai Kak Agus, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-03-17 14:08:09,1.43.0,negatif,payah pas dibutuhkan top up ga masuk suruh nunggu membantu
2c446efd-75f9-4e91-9ef9-767da1ff1c83,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GO-PAY aplikasi berbahaya, salah transfer saldo tidak bisa di refund",1,0,1.43.0,2025-03-14 15:31:21,"Hai Kak Ratih, sesuai dengan Syarat & Ketentuan GoPay, jika terjadi kesalahan isi/transfer & sudah berhasil, maka transaksi tidak dapat dibatalkan. Jika transaksi dilakukan ke akun GoPay-mu yang sudah tidak aktif, kamu dapat melakukan perubahan nomor melalui menu Bantuan > ketik ""Transfer atau isi saldo GoPay ke nomor handphone yang salah"". ^Melisa",2025-03-14 15:44:21,1.43.0,negatif,gopay aplikasi berbahaya salah transfer saldo refund
5372323e-2972-4248-955f-eb3bc84ee014,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gk da live chat nya. Tolong sediakan live chat nya agar ada msalah bsa d atasi, klau hanya andalin FAX nya yg maslh kita tdak ada d sna, gmna atasi?",1,0,1.43.0,2025-03-17 01:39:05,"Hai Kak Fini, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPay kamu. ^Maura",2025-03-17 02:06:15,1.43.0,negatif,gk da live chat nya tolong sediakan live chat nya msalah bisa di atasi klau andalin facsimile nya yang maslh tdak di sna gmna atasi
22845fb4-a340-42f4-93b7-41a12a899185,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kemana a reward nya lah kok di gua gak ada tapi di temen gua ada coba dong perbaiki lagi biar a reward nya tidak hilang,1,0,1.43.0,2025-03-20 14:14:42,"Hai Kak @Lol, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila kamu mengalami kendala, silakan laporkan melalui menu Bantuan di aplikasi GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Melisa",2025-03-20 15:29:20,1.43.0,negatif,kemana a reward nya saya gak teman saya coba perbaiki biar a reward nya hilang
251fa48c-ac31-462c-9957-172c70a30dae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tim penagihan online nya seperti tdk terdidik , sangat tdk sopan,",1,0,1.43.0,2025-03-17 03:44:33,"Hai Kak Siti, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan terkait layanan GoPay Pinjam, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com. ^Maura",2025-03-17 04:16:00,1.43.0,negatif,tim penagihan online nya tidak terdidik tidak sopan
16f5f860-0695-49da-a357-078ee35688c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah banget saldo nggk masuk masuk,nggk layak di gunakan,untuk pihak gopay tolong kalian proses top up ku",1,0,1.43.0,2025-03-17 13:58:47,"Hai Kak Ferdinan, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-03-17 14:50:22,1.43.0,negatif,parah banget saldo nggk masuk masuknggk layak gunakanuntuk gopay tolong proses top up ku
5accbcd1-c8c7-4d35-8666-aaa6863683f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terlalu besar untuk potongan biyaya transper ke ewallet dan kenap untuk saldo yg bisa di trnsper nominal nya hrs 20k tlong di pertimbangkan,2,0,1.43.0,2025-03-14 14:23:12,"Mohon maaf atas ketidaknyamanannya, Kak Rama. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melisa
",2025-03-14 14:41:50,1.43.0,negatif,potongan biyaya transper ewallet kenap saldo yang trnsper nominal nya harus ke tlong pertimbangkan
dc02af11-1ea7-4868-ac8f-b27ed8f1be3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gimana ini sy lupa pin gopay sy...tapi nomor handphon aktif GK bisa ganti sandi gopay....trus saldo sy masih bnyk kok malah di persulit saat buat laporan.... mohon cepat di perbaiki lagi nih gopay,1,0,1.43.0,2025-03-17 18:11:00,"Mohon maaf, Kak Farel. Jika lupa PIN saat ingin masuk ke akun GoPay, kamu bisa klik 'Coba cara lain' lalu 'Pilih metode verifikasi'. Jika masih tidak bisa, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dengan mencantumkan kode psr-25-077-0541-18697 pada subjek email. ^Maura",2025-03-18 05:41:25,1.43.0,negatif,bagaimana saya lupa pin gopay sytapi nomor handphon aktif gk ganti sandi gopaytrus saldo saya banyak persulit laporan mohon cepat perbaiki ini gopay
1c0cbae2-fb6b-4d06-854f-fdeb967d519f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa sekarang TF dari dana ke gopay mahal banget ke potongan 2k setiap transaksi udah kayak bayar parkir 😭 10 kali TF aja udh 20k. tolong min balikin lagi TF dana ke gopay cuman 1k,1,0,1.43.0,2025-03-18 00:26:13,"Mohon maaf atas ketidaknyamanannya, Kak Novia. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan GoPay. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Maura",2025-03-18 06:36:05,1.43.0,negatif,tf dana gopay mahal banget potongan ke transaksi sudah kayak bayar parkir kali tf saja udh ke tolong min balikin tf dana gopay cuman ke
c8f18134-2809-4569-b222-5d7ec05e706f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Anu Admin Gopay Saya Ada Pertanyaan ... Saya Tadi Membeli Diamond Pass Mlbb Di Aplikasi Gopay ... Di Situ Saya Beli Karna Tulisanya Cuma Rp.1 ... Tapi Kenapa Waktu Saya Beli Saldi Saya Kepotong nya Rp.26 Ribu Lebih ... Apakah Ini Penipuan??... Kalau Saya Tau Tadi Ternyata Akan Terpotong Rp26 Ribu Lebih Saya Gak Akan Beli ... Soalnya Itu Bulan Beli Kuota Sebentar Lagi Abis Hadehhh ... Sangat Menyesal Dan Kecewa !!!!...,3,0,1.43.0,2025-03-16 19:47:04,"Hai Kak @din Xvity, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila kamu mengalami kendala, silakan laporkan melalui menu Bantuan di aplikasi GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Maura",2025-03-17 00:54:45,1.43.0,netral,anu admin gopay membeli diamond pass mlbb aplikasi gopay situ beli karena tulisanya rp beli saldi kepotong nya rp ribu penipuan tahu terpotong rp ribu gak beli beli kuota sebentar habis hadehhh menyesal kecewa
f72af0a1-83a7-4d9c-9e4b-5e3c6c0005b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Uangku hilang 50rb tapi ga ada riwayat transaksi, batu di tf dari temen udah ada notifikasi tapi uang sisa 2rb",1,0,1.43.0,2025-03-17 14:29:45,"Hai Kak Tegar, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-03-17 15:10:10,1.43.0,negatif,uangku hilang rb ga riwayat transaksi batu tf teman sudah notifikasi uang sisa rb
e1dcedb0-ebb1-453f-9982-d769cae33d62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"muak banget ga ada sinyal mulu, coba dong perbaiki.",1,1,1.43.0,2025-03-23 09:57:51,"Hai Kak @d, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi GoPay versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-03-23 10:11:20,1.43.0,negatif,muak banget ga sinyal melulu coba perbaiki
9c9716cc-f7b7-4a47-b2af-75b5c8f5919e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi jelek topup 2,6 juta malah pending padahal lagi dibutuhin banget buat besok malah disuruh nunggu sampe hari Senin",1,0,1.43.0,2025-03-14 15:11:10,"Hai Kak Dodon, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-073-1541-00147 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",2025-03-14 15:41:15,1.43.0,negatif,aplikasi jelek topup juta pending dibutuhin banget besok disuruh nunggu sampai senin
cdfa3771-4c9f-4f7a-ad94-a4c530e62c31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"coba upgrade ke plus selalu gagal, aplikasi ewallet paling ruwet",1,0,1.43.0,2025-03-15 03:03:29,"Hai Kak Azzam, mohon maaf atas ketidaknyamanannya. Sebelum kamu mencoba upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay. Jika masih tidak bisa, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan lampirkan kode psr-25-074-0424-39982 pada subject email ya. ^Maura",2025-03-15 04:24:45,1.43.0,negatif,coba upgrade plus gagal aplikasi ewallet ruwet
ffeb229f-d85a-40b1-8f79-71e516ee21ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi nya buruk, saya kirim uang ke bank sampai sekarang belum juga terkirim, sangat mengecewakan",1,1,1.43.0,2025-03-20 01:01:05,"Hai Kak Lidya, pastikan nomor rekening sudah benar dan kamu sudah cek halaman Riwayat. Jika setelah 2x24 jam di hari kerja saldo belum juga bertambah, silakan laporkan melalui menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-25-079-0149-58911 pada bagian 'Ceritakan lebih lanjut'. ^Miko",2025-03-20 01:50:48,1.43.0,negatif,aplikasi nya buruk kirim uang bank terkirim mengecewakan
23b75899-2a26-45a8-8077-b3f32bfbc05a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong donk pihak gopay .. sy top up gopay dr BCA kenapa belum masuk masuk juga .. udah buat laporan tetep aja saldo ga masuk masuk ....,1,0,1.43.0,2025-03-17 15:30:11,"Hai Kak Irzahfa, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-03-17 16:20:50,1.43.0,negatif,tolong donk gopay saya top up gopay dr bca masuk masuk sudah laporan tetep saja saldo ga masuk masuk
5837ae6e-29b1-480c-b26a-c4e916003fd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya suka maling..sukses pengiriman dari gopay ke dana tapi di dana ngak masuk uang nya..sudah di hubungi pihak bantuan tapi tidak ada penyelesaian..alhasil uang pun hilang,1,0,1.43.0,2025-03-22 21:44:40,"Hai Kak Monica, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-082-0018-21613 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",2025-03-23 00:18:32,1.43.0,negatif,aplikasi nya suka malingsukses pengiriman gopay dana dana ngak masuk uang nyasudah hubungi bantuan penyelesaianalhasil uang hilang
0c75e6dc-bc83-433a-ad1d-7a10f6f971a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay kalo top up saldo atau tf saldo nya sering ke pending, tolong benerin lagi",3,0,1.43.0,2025-03-17 15:31:12,"Hai Kak Adev, mohon maaf atas ketidaknyamanan yang dialami. Dapat kami sampaikan bahwa sebelumnya terdapat pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Silakan Kakak untuk melakukan pengecekan secara berkala. Terima kasih. ^Melisa",2025-03-17 16:25:11,1.43.0,netral,gopay kalau top up saldo tf saldo nya pending tolong benerin
8544006a-3743-4410-a00d-cf7122c7511c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy sangat kecewa sama aplikasi gopay masa nomor sudah terdaftar giliran login susah betul ga kaya aplikasi dana lebih mudah,1,0,1.40.1,2025-02-10 18:57:36,"Mohon maaf, Kak Dani. Jika tidak bisa masuk ke akun GoPay, pastikan sinyal untuk menerima SMS OTP dan jaringan internet bagus, lalu coba lagi dalam beberapa waktu. Jika masih tidak bisa, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dengan mencantumkan kode psr-25-042-0503-30189 pada subjek email. ^Maya",2025-02-11 05:03:39,1.40.1,negatif,saya kecewa aplikasi gopay nomor terdaftar giliran login susah ga kaya aplikasi dana mudah
b775bf1c-8584-465a-979f-ac76435d9646,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saldo flazz tidak masuk, padahal sudah tertulis transaksi berhasil, sudah lebih dari 2 hari juga belum masuk.",1,7,1.41.0,2025-02-20 10:44:36,"Hai Kak Jeremy, mohon maaf atas ketidaknyamanannya. Pastikan kamu memasukkan nomor kartu dengan benar dan sudah update saldo e-money. Apabila masih berkendala, silakan laporkan detailnya ke email customerservice@gopay.co.id dan mencantumkan kode psr-25-051-1236-19015 pada subjek email yang dikirimkan. ^Miko",2025-02-20 12:36:33,1.41.0,negatif,saldo flazz masuk tertulis transaksi berhasil masuk
